Experimental Physiology;0958-0670;1469-445X;;;;;;;;;;;;STAPS (2012);;;;;
Experimental Psychology;1618-3169;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Expert Review of Neurotherapeutics;1473-7175;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Expository Times;0014-5246;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Faith and Philosophy;0739-7046;;;;Théologie et Sciences religieuses (2012);;;;;;Philosophie (2013);;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Familial cancer;1389-9600;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Familiendynamik;0342-2747;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Families in Society;1044-3894;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Family and Community History;1463-1180;;;;;;;;;;;;;;;;;Histoire (2012);
Family medicine;0742-3225;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Family Practice;0263-2136;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Family Process;0014-7370;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Family Relations: An Interdisciplinary Journal of Applied;0197-6664;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fathering;1537-6680;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Federal Probation;0014-9128;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Feminist Criminology;1557-0851;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Feminist Studies;0046-3663;;;Science politique (2011);;;;;;;Philosophie (2013);;;;;;;;
Feminist Theology : The Journal of the Britain and Ireland School of Feminist;0966-7350;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;;;
Feminist Theory;1464-7001;;;Science politique (2011);;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fennoscandia archaeologica;0781-7126;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Fertility and sterility;0015-0282;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fetal and pediatric pathology;1551-3815;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fichte-Studien;0925-0166;;;;;;;;;;Philosophie (2013);;;;;;;;
Fifteenth-Century Studies;0164-0933;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Film Comment;0015119X;;;;;;;;;Arts (2014);;;;;;;;;
Filozofia Nauki;1230-6894;;;;;;;;;;Philosophie (2013);;;;;;;;
Filozofski Vestnik (Acta Philosophica);0353-4510;;;;;;;;;;Philosophie (2013);;;;;;;;
Finisterra;0430-5027;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
First Language;0142-7237;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Flux;1154-2721;1958-9557;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Focus on Autism and Other Developmental Disabilities;1088-3576;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Folia Linguistica: Acta Societatis Linguisticae Europaeae;0165-4004;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Folia Phoniatrica et Logopaedica;1021-7762;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Folia Primatologica;0015-5713;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fontes Artis Musicae;0015-6191;;;;;;;;;Arts (2014);;;;;;;;;
Food and foodways: explorations in the history and culture of human nourishment;0740-9710;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Food and nutrition bulletin;0379-5721;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Food Quality and Preference;0950-3293;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Foodborne pathogens and disease;1535-3141;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Foreign Affairs;0015-7120;;;Science politique (2011);;;;;;;;;;;;;;;
Foreign policy;0015-7228;;;Science politique (2011);;;;;;;;;;;;;;;
Foreign policy analysis;1743-8586;1743-8594;;Science politique (2011);;;;;;;;;;;;;;;
Forensische Psychiatrie;1862-7072;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fortschritte der Neurologie;0720-4299;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Forum der Psychoanalyse: Zeitschrift für klinische Theorie &;0178-7667;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Foundations of Chemistry;1386-4238;1572-8463;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Foundations of Science;1233-1821;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);;
Franciscan Studies;0080-5459;;;;;;;;;;Philosophie (2013);;;;;;;Histoire (2012);
Free Radical Biology and Medicine;0891-5849;;;;;;;;;;;;;STAPS (2012);;;;;
Free Radical Research;1071-5762;;;;;;;;;;;;;STAPS (2012);;;;;
Freiburger Zeitschrift für Philosophie und Theologie;0016-0725;;;;Théologie et Sciences religieuses (2012);;;;;;Philosophie (2013);;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
French Cultural Studies;0957-1558;1740-2352;;Science politique (2011);;;;;;;;;;;;;;;
French Historical Studies;0016-1071;1527-5493;;Science politique (2011);;;;;;;;;;STAPS (2012);;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
French History;0269-1191;1477-4542;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
French Politics;1476-3419;1476-3427;;Science politique (2011);;;;;;;;;;;;;;;
Frontiers in Aging Neuroscience;1663-4365;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Frontiers in Behavioral Neuroscience;1662-5153;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Frontiers in Human Neuroscience;1662-5161;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Frontiers in Integrative Neuroscience;1662-5145;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Frontiers in Neuroendocrinology;0091-3022;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Frontiers in Zoology;1742-9994;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Frontiers of hormone research;0301-3073;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Functional Neurology;0393-5264;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gait and Posture;0966-6362;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Games;2073-4336;;;;;;;;;;;;;;;Economie (2015);;;
Games and Culture: A Journal of Interactive Media;1555-4120;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gastroenterology;0016-5085;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gedrag en Organisatie;0921-5077;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gender and Education ;0954-0253;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Gene therapy;0969-7128;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
General and Comparative Endocrinology;0016-6480;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
General Hospital Psychiatry;0163-8343;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genetic Counseling: Medical;1015-8146;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genetic epidemiology;0741-0395;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genetica;0016-6707;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genetical research;0016-6723;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genetics in medicine : official journal of the American College;1098-3600;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genome / National Research Council Canada = Génome /;0831-2796;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genome research;1088-9051;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genomics;0888-7543;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genus;0016-6987;;;;;;;;Sociologie, Démographie (2013);;;;;;;;;;
Geodinamica Acta;0985-3111;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geoforum;0016-7185;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geografiska Annaler Series A : Physical Geography;0435-3676;1468-0459;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geografiska Annaler Series B : Human Geography;0435-3684;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geographical Analysis;0016-7363;1538-4632;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geographical Journal;0016-7398;1475-4959;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geographical Review;0016-7428;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geography;0016-7487;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geopolitics;1465-0045;1557-3028;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Geriatric nursing (New York;0197-4572;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
German History;0266-3554;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
German Journal of Psychiatry;1433-1055;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
German Politics;0964-4008;;;Science politique (2011);;;;;;;;;;;;;;;
Germania;0016-8874;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Gerontechnology;1569-1101;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
GeroPsych: The Journal of Gerontopsychology and Geriatric;1662-9647;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gesnerus;0016-9161;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Gesture;1568-1475;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gifted Child Quarterly;0016-9862;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Giornale critico della filosofia italiana;0017-0089;;;;;;;;;;Philosophie (2013);;;;;;;;
Giornale Italiano di Medicina del Lavoro ed Ergonomia;1592-7830;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Giornale Italiano di Psicologia;0390-5349;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Giornale Italiano di Psicopatologia/ Italian Journal of;1592-1107;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Glia;0894-1491;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Global Governance;1075-2846;;;Science politique (2011);;;;;;;;;;;;;;;
Global Public Health: An International Journal for Research;1744-1692;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Global Society;1360-0826;1469798X;;Science politique (2011);;;;;;;;;;;;;;;
GMS Psycho-Social-Medicine;1860-5214;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Government and Opposition;0017-257X;1477-7053;;Science politique (2011);;;;;;;;;;;;;;;
Graphical Models;1524-0703;;;;;;;;;;;;;STAPS (2012);;;;;
Grazer Philosophische Studien;0165-9227;;;;;;;;;;Philosophie (2013);;;;;;;;
Greece and Rome;0017-3835;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Greek, Roman and Byzantine studies;0017-3916;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Gregorianum;0017-4114;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Grey Room;1526-3819;;;;;;;;;Arts (2014);;;;;;;;;
Group;0362-4021;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Group Analysis;0533-3164;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Growth hormone & IGF research : official journal of the Growth;1096-6374;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gruppendynamik und Organisationsberatung;1618-7849;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK;0017-4947;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Guerres mondiales et conflits contemporains;0984-2292;;;;;;;;;;;;;;;;;Histoire (2012);
Gynecologic and obstetric investigation;0378-7346;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gynecologic oncology;0090-8258;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Gynecological endocrinology : the official journal of the Interna;0951-3590;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Habitat International;0197-3975;1873-5428;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Haematologica;0390-6078;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hamdard Islamicus;0250-7196;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Hansische Geschichtsblätter;0073-0327;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Harm Reduction Journal;1477-7517;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Harvard Educational Review;0017-8055;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Harvard international law journal;0017-8063;;;;;;Droit (2010);;;;;;;;;;;;
Harvard Review of Psychiatry;1067-3229;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Harvard Studies in Classical Philology;0073-0688;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Harvard Theological Review;0017-8160;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Hastings constitutional law quarterly;0094-5617;;;;;;Droit (2010);;;;;;;;;;;;
Hastings law journal;0017-8322;;;;;;Droit (2010);;;;;;;;;;;;
Health Care Analysis;1065-3058;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Care for Women International;0739-9332;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Communication;1041-0236;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Education;0965-4283;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Education & Behavior;1090-1981;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Education Journal;0017-8969;;;;;;;;;;;;;STAPS (2012);;;;;
Health Education Research;0268-1153;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Expectations: An International Journal of Public;1369-6513;;;Science politique (2011);;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Marketing Quarterly;0735-9683;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Promotion International;0957-4824;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Promotion Journal Of Australia;1036-1073;;;;;;;;;;;;;STAPS (2012);;;;;
Health Promotion Practice;1524-8399;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Psychology;0278-6133;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Health Sociology Review;1446-1242;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hearing Research;0378-5955;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Heart and vessels;0910-8327;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Heart failure reviews;1382-4147;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hebrew Studies;0146-4094;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Hebrew Union College Annual;0360-9049;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Hegel-Jahrbuch;0073-1579;;;;;;;;;;Philosophie (2013);;;;;;;;
Hegel-Studien;0073-1587;;;;;;;;;;Philosophie (2013);;;;;;;;
Helicobacter;1083-4389;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hellenic Journal of Psychology;1790-1391;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hematological oncology;0278-0232;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hematology/oncology clinics of North America;0889-8588;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hepato-gastroenterology;0172-6390;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hermes;0018-0777;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Heythrop Journal;0018-1196;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;;;
High Ability Studies;1359-8139;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
High Altitude Medicine & Biology;1527-0297;1557-8682;;;;;;;;;;;;STAPS (2012);;;;;
Higher Education Research & Development;0729-4360;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hippocampus;1050-9631;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Hispanic Journal of Behavioral Sciences;0739-9863;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Histoire des Sciences médicales;0440-8888;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Histoire sociale;0018-2257;;;;;;;;;;;;;STAPS (2012);;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Histoire urbaine;1628-0482;2101-003X;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;Histoire (2012);
Historein;1108-3441;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historia Agraria;1139-1472;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historia Contemporánea (Univ. País Vasco);1130-2402;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historia del Presente;1579-8135;;;;;;;;;;;;;;;;;Histoire (2012);
Historia Mathematica;0315-0860;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historia Scientiarum;0285-4821;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historia social;0214-2570;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historia y Comunicación Social (MADRID, Univ. Complutense);1137-0734;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historiallinen aikakauskirja;0018-2362;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historical Archaeology;0440-9213;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Historical Journal of Film, Radio and Television;0143-9685;;;;;;;;;;;;;;;;;Histoire (2012);
Historical Materialism - Research in Critical Marxist Theory;1465-4466;;;;;;;;;;;;;;;;;Histoire (2012);
